GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_storage_energy_to_power_ratio,gen_type,gen_capacity_limit_mw
RMRG_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,RMRG,50,FALSE,FALSE,9.72,5,0,RMRG_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
RMRG_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,RMRG,40,FALSE,FALSE,6.36,2,0,RMRG_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
RMRG_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,RMRG,30,TRUE,FALSE,.,0,0,RMRG_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,123213.3858
RMRG_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,RMRG,30,TRUE,FALSE,.,0,0,RMRG_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,123212.3398
RMRG_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,RMRG,30,TRUE,FALSE,.,0,0,RMRG_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,531218.6245
RMRG_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,RMRG,30,TRUE,FALSE,.,0,0,RMRG_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,531168.7274
SPPC_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SPPC,40,FALSE,FALSE,7.16,6,0,SPPC_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SPPC,40,FALSE,FALSE,6.36,2,0,SPPC_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,SPPC,50,FALSE,FALSE,9.72,5,0,SPPC_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPC_battery_moderate_0,Battery_*_Moderate,Electricity,SPPC,15,FALSE,FALSE,.,0.15,0,SPPC_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
SPPC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,SPPC,40,FALSE,TRUE,10.443,2.84,0,SPPC_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
SPPC_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,SPPC,50,FALSE,FALSE,9.72,5,0,SPPC_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SPPC_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,SPPC,40,FALSE,FALSE,6.36,2,0,SPPC_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SPPC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,SPPC,30,TRUE,FALSE,.,0,0,SPPC_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,49829.54625
SPPC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,SPPC,30,TRUE,FALSE,.,0,0,SPPC_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,49820.80493
SPPC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,SPPC,30,TRUE,FALSE,.,0,0,SPPC_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,551289.0515
SPPC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,SPPC,30,TRUE,FALSE,.,0,0,SPPC_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,551212.143
SPPN_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SPPN,40,FALSE,FALSE,7.16,6,0,SPPN_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPN_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SPPN,40,FALSE,FALSE,6.36,2,0,SPPN_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPN_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,SPPN,50,FALSE,FALSE,9.72,5,0,SPPN_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPN_battery_moderate_0,Battery_*_Moderate,Electricity,SPPN,15,FALSE,FALSE,.,0.15,0,SPPN_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
SPPN_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,SPPN,40,FALSE,TRUE,10.443,2.84,0,SPPN_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
SPPN_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,SPPN,50,FALSE,FALSE,9.72,5,0,SPPN_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SPPN_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,SPPN,40,FALSE,FALSE,6.36,2,0,SPPN_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SPPN_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,SPPN,30,TRUE,FALSE,.,0,0,SPPN_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,161235.596
SPPN_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,SPPN,30,TRUE,FALSE,.,0,0,SPPN_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,161079.4685
SPPN_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,SPPN,30,TRUE,FALSE,.,0,0,SPPN_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,738660.8254
SPPN_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,SPPN,30,TRUE,FALSE,.,0,0,SPPN_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,738477.5608
SPPS_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SPPS,40,FALSE,FALSE,7.16,6,0,SPPS_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPS_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SPPS,40,FALSE,FALSE,6.36,2,0,SPPS_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPS_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,SPPS,50,FALSE,FALSE,9.72,5,0,SPPS_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SPPS_battery_moderate_0,Battery_*_Moderate,Electricity,SPPS,15,FALSE,FALSE,.,0.15,0,SPPS_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
SPPS_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,SPPS,40,FALSE,TRUE,10.443,2.84,0,SPPS_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
SPPS_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,SPPS,50,FALSE,FALSE,9.72,5,0,SPPS_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SPPS_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,SPPS,40,FALSE,FALSE,6.36,2,0,SPPS_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SPPS_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,SPPS,30,TRUE,FALSE,.,0,0,SPPS_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,115641.2698
SPPS_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,SPPS,30,TRUE,FALSE,.,0,0,SPPS_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,115565.8386
SPPS_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,SPPS,30,TRUE,FALSE,.,0,0,SPPS_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,778990.4085
SPPS_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,SPPS,30,TRUE,FALSE,.,0,0,SPPS_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,778865.3632
SRCA_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SRCA,40,FALSE,FALSE,7.16,6,0,SRCA_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRCA_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SRCA,40,FALSE,FALSE,6.36,2,0,SRCA_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRCA_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,SRCA,50,FALSE,FALSE,9.72,5,0,SRCA_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRCA_battery_moderate_0,Battery_*_Moderate,Electricity,SRCA,15,FALSE,FALSE,.,0.15,0,SRCA_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
SRCA_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,SRCA,40,FALSE,TRUE,10.443,2.84,0,SRCA_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
SRCA_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,SRCA,50,FALSE,FALSE,9.72,5,0,SRCA_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SRCA_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,SRCA,40,FALSE,FALSE,6.36,2,0,SRCA_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SRCA_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,SRCA,30,TRUE,FALSE,.,0,0,SRCA_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,4860.236255
SRCA_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,SRCA,30,TRUE,FALSE,.,0,0,SRCA_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,4846.803737
SRCA_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,SRCA,30,TRUE,FALSE,.,0,0,SRCA_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,188183.1635
SRCA_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,SRCA,30,TRUE,FALSE,.,0,0,SRCA_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,188081.0801
SRCA_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,Wind,SRCA,30,TRUE,FALSE,.,0,0,SRCA_offshorewind_class3_moderate_fixed_1_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,9583.90605
SRCA_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,Wind,SRCA,30,TRUE,FALSE,.,0,0,SRCA_offshorewind_class3_moderate_fixed_1_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,9566.250046
SRCA_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,SRCA,30,TRUE,FALSE,.,0,0,SRCA_offshorewind_class3_moderate_fixed_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,27746.77916
SRCA_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,SRCA,30,TRUE,FALSE,.,0,0,SRCA_offshorewind_class3_moderate_fixed_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,27728.34146
SRCA_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,SRCA,30,TRUE,FALSE,.,0,0,SRCA_offshorewind_class12_moderate_floating_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,10869.99997
SRCA_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,SRCA,30,TRUE,FALSE,.,0,0,SRCA_offshorewind_class12_moderate_floating_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,10865.06381
SRCE_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SRCE,40,FALSE,FALSE,7.16,6,0,SRCE_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRCE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SRCE,40,FALSE,FALSE,6.36,2,0,SRCE_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRCE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,SRCE,50,FALSE,FALSE,9.72,5,0,SRCE_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRCE_battery_moderate_0,Battery_*_Moderate,Electricity,SRCE,15,FALSE,FALSE,.,0.15,0,SRCE_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
SRCE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,SRCE,40,FALSE,TRUE,10.443,2.84,0,SRCE_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
SRCE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,SRCE,50,FALSE,FALSE,9.72,5,0,SRCE_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SRCE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,SRCE,40,FALSE,FALSE,6.36,2,0,SRCE_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SRCE_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,SRCE,30,TRUE,FALSE,.,0,0,SRCE_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,44676.15751
SRCE_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,SRCE,30,TRUE,FALSE,.,0,0,SRCE_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,44562.96004
SRCE_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,SRCE,30,TRUE,FALSE,.,0,0,SRCE_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,735555.8015
SRCE_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,SRCE,30,TRUE,FALSE,.,0,0,SRCE_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,735521.0066
SRSE_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SRSE,40,FALSE,FALSE,7.16,6,0,SRSE_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRSE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SRSE,40,FALSE,FALSE,6.36,2,0,SRSE_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRSE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,SRSE,50,FALSE,FALSE,9.72,5,0,SRSE_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRSE_battery_moderate_0,Battery_*_Moderate,Electricity,SRSE,15,FALSE,FALSE,.,0.15,0,SRSE_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
SRSE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,SRSE,40,FALSE,TRUE,10.443,2.84,0,SRSE_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
SRSE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,SRSE,50,FALSE,FALSE,9.72,5,0,SRSE_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SRSE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,SRSE,40,FALSE,FALSE,6.36,2,0,SRSE_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SRSE_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,SRSE,30,TRUE,FALSE,.,0,0,SRSE_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,27591.87377
SRSE_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,SRSE,30,TRUE,FALSE,.,0,0,SRSE_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,27573.1088
SRSE_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,SRSE,30,TRUE,FALSE,.,0,0,SRSE_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,523862.3978
SRSE_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,SRSE,30,TRUE,FALSE,.,0,0,SRSE_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,523838.2448
SRSE_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,SRSE,30,TRUE,FALSE,.,0,0,SRSE_offshorewind_class3_moderate_fixed_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,13942.49999
SRSE_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,SRSE,30,TRUE,FALSE,.,0,0,SRSE_offshorewind_class3_moderate_fixed_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,13805.00002
SRSE_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,SRSE,30,TRUE,FALSE,.,0,0,SRSE_offshorewind_class12_moderate_floating_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,49005.99946
SRSE_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,SRSE,30,TRUE,FALSE,.,0,0,SRSE_offshorewind_class12_moderate_floating_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,48811.99937
SRSG_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SRSG,40,FALSE,FALSE,7.16,6,0,SRSG_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRSG_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SRSG,40,FALSE,FALSE,6.36,2,0,SRSG_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRSG_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,SRSG,50,FALSE,FALSE,9.72,5,0,SRSG_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
SRSG_battery_moderate_0,Battery_*_Moderate,Electricity,SRSG,15,FALSE,FALSE,.,0.15,0,SRSG_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
SRSG_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,SRSG,40,FALSE,TRUE,10.443,2.84,0,SRSG_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
SRSG_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,SRSG,50,FALSE,FALSE,9.72,5,0,SRSG_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SRSG_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,SRSG,40,FALSE,FALSE,6.36,2,0,SRSG_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
SRSG_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,SRSG,30,TRUE,FALSE,.,0,0,SRSG_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,59888.565
SRSG_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,SRSG,30,TRUE,FALSE,.,0,0,SRSG_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,59865.10869
SRSG_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,SRSG,30,TRUE,FALSE,.,0,0,SRSG_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,356785.5786
SRSG_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,SRSG,30,TRUE,FALSE,.,0,0,SRSG_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,356528.1689
TRE_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,TRE,40,FALSE,FALSE,7.16,6,0,TRE_naturalgas_ccccsavgcf_conservative_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
TRE_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,TRE,40,FALSE,FALSE,6.36,2,0,TRE_naturalgas_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
TRE_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,TRE,50,FALSE,FALSE,9.72,5,0,TRE_naturalgas_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Naturalgas,.
TRE_battery_moderate_0,Battery_*_Moderate,Electricity,TRE,15,FALSE,FALSE,.,0.15,0,TRE_battery_moderate_0,0.01,0.02,0,FALSE,0.8464,1,1,.,.,.,.,Storage,.
TRE_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,TRE,40,FALSE,TRUE,10.443,2.84,0,TRE_nuclear_nuclear_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Nuclear,.
TRE_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,TRE,50,FALSE,FALSE,9.72,5,0,TRE_hydrogen_ctavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
TRE_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,TRE,40,FALSE,FALSE,6.36,2,0,TRE_hydrogen_ccavgcf_moderate_0,0.06,0.04,0,FALSE,.,.,1,.,.,.,.,Hydrogen,.
TRE_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,TRE,30,TRUE,FALSE,.,0,0,TRE_landbasedwind_class3_moderate_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,109385.4037
TRE_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,TRE,30,TRUE,FALSE,.,0,0,TRE_landbasedwind_class3_moderate_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,109224.551
TRE_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,TRE,30,TRUE,FALSE,.,0,0,TRE_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,1074869.406
TRE_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,TRE,30,TRUE,FALSE,.,0,0,TRE_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,Solar,1074630.969
TRE_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,TRE,30,TRUE,FALSE,.,0,0,TRE_offshorewind_class3_moderate_fixed_0_1,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,38993.75007
TRE_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,TRE,30,TRUE,FALSE,.,0,0,TRE_offshorewind_class3_moderate_fixed_0_2,0,0.05,0,FALSE,.,.,1,.,.,.,.,Wind,38931.2501
