region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
MISE,MISE_natural_gas_fired_combustion_turbine_1,7,1,72,0.0,0.0,3.0169619299999997e7,0.0,2.0482456112746807,13.10954776276833,0.0,0.0,0.0,20.58563793249308,0.0,0.0,0.0,45.61262978967132,0.0,20.58563793249308,3.0169680070423163e7,-3.0169659484785233e7
MISE,MISE_natural_gas_internal_combustion_engine_1,7,1,73,0.0,0.0,1.6989e6,0.0,2.3108446240973026,13.691754397776478,0.0,0.0,0.0,28.188268267505098,0.0,0.0,0.0,47.63832710465711,0.0,28.188268267505098,1.6989636409261266e6,-1.698935452657859e6
MISE,MISE_natural_gas_steam_turbine_1,7,1,74,0.0,0.0,1.3954415999999999e6,0.0,0.1386991707092719,9.127125098178494,0.0,0.0,0.0,5.694365276735777,0.0,0.0,0.0,31.756410341596705,0.0,5.694365276735777,1.3954826222346104e6,-1.3954769278693337e6
MISE,MISE_nuclear_1,7,1,75,0.0,0.0,3.19473531e8,0.0,2.0363791150117405e7,5.532400602671764e7,0.0,0.0,0.0,4.5221876575223076e8,0.0,0.0,0.0,0.0,0.0,4.5221876575223076e8,3.9516132817683506e8,5.70574375753957e7
MISE,MISE_onshore_wind_turbine_1,7,1,76,0.0,0.0,4.603579999999999e7,0.0,0.0,0.0,0.0,0.0,0.0,6.822849841627175e7,0.0,0.0,0.0,0.0,0.0,6.822849841627175e7,4.603579999999999e7,2.2192698416271754e7
MISE,MISE_small_hydroelectric_1,7,1,77,0.0,0.0,478478.16,0.0,0.0,0.0,0.0,0.0,0.0,4.078981350477206e6,0.0,0.0,0.0,0.0,0.0,4.078981350477206e6,478478.16,3.600503190477206e6
MISE,MISE_solar_photovoltaic_1,7,1,78,0.0,0.0,2.210923167e7,0.0,0.0,0.0,0.0,0.0,0.0,5.4248298972640045e7,0.0,0.0,0.0,0.0,0.0,5.4248298972640045e7,2.210923167e7,3.2139067302640043e7
MISS,MISS_biomass_1,8,1,79,0.0,0.0,4.552652999999999e6,0.0,1.0493368703999803e6,2.4440584896000437e6,0.0,0.0,0.0,1.1917822055257127e7,0.0,0.0,0.0,0.0,0.0,1.1917822055257127e7,8.046048360000024e6,3.871773695257103e6
MISS,MISS_conventional_hydroelectric_1,8,1,80,0.0,0.0,2.45308272e7,0.0,0.0,0.0,0.0,0.0,0.0,2.9944225665205162e7,0.0,0.0,0.0,0.0,0.0,2.9944225665205162e7,2.45308272e7,5.413398465205163e6
MISS,MISS_conventional_steam_coal_1,8,1,81,0.0,0.0,4.399056e7,0.0,0.43594415768190964,3.950210593054734,0.0,0.0,0.0,10.466098230041583,0.0,0.0,0.0,44.65374152054287,0.0,10.466098230041583,4.399060903989627e7,-4.3990598573798046e7
