GENERATION_PROJECT,timepoint,gen_max_capacity_factor
ERCOT_onshore_wind_turbine_1,408,0.1788314073194412
ERCOT_solar_photovoltaic_1,408,0.0
Eastern_onshore_wind_turbine_1,408,0.3243100133065101
Eastern_solar_photovoltaic_1,408,0.0
Western_onshore_wind_turbine_1,408,0.3106989116087558
Western_solar_photovoltaic_1,408,0.0
ERCOT_onshore_wind_turbine_1,409,0.24869461473035537
ERCOT_solar_photovoltaic_1,409,0.0
Eastern_onshore_wind_turbine_1,409,0.2879089712785391
Eastern_solar_photovoltaic_1,409,0.0
Western_onshore_wind_turbine_1,409,0.29123860500317594
Western_solar_photovoltaic_1,409,0.0
ERCOT_onshore_wind_turbine_1,410,0.26533785776757846
ERCOT_solar_photovoltaic_1,410,0.0
Eastern_onshore_wind_turbine_1,410,0.30735460483028426
Eastern_solar_photovoltaic_1,410,0.0
Western_onshore_wind_turbine_1,410,0.282895122962082
Western_solar_photovoltaic_1,410,0.0
ERCOT_onshore_wind_turbine_1,411,0.2989997356110634
ERCOT_solar_photovoltaic_1,411,0.0
Eastern_onshore_wind_turbine_1,411,0.3299397761647401
Eastern_solar_photovoltaic_1,411,0.0
Western_onshore_wind_turbine_1,411,0.2947112010595596
Western_solar_photovoltaic_1,411,0.0
ERCOT_onshore_wind_turbine_1,412,0.33833163640302666
ERCOT_solar_photovoltaic_1,412,0.0
Eastern_onshore_wind_turbine_1,412,0.3442295181697978
Eastern_solar_photovoltaic_1,412,0.0
Western_onshore_wind_turbine_1,412,0.3027693389915262
Western_solar_photovoltaic_1,412,0.0
ERCOT_onshore_wind_turbine_1,413,0.31755771823120194
ERCOT_solar_photovoltaic_1,413,0.0
Eastern_onshore_wind_turbine_1,413,0.34818668991627194
Eastern_solar_photovoltaic_1,413,0.0
Western_onshore_wind_turbine_1,413,0.2855602926402948
Western_solar_photovoltaic_1,413,0.0
ERCOT_onshore_wind_turbine_1,414,0.35184212570309803
ERCOT_solar_photovoltaic_1,414,0.0
Eastern_onshore_wind_turbine_1,414,0.38487988404627227
Eastern_solar_photovoltaic_1,414,0.0
Western_onshore_wind_turbine_1,414,0.27151382157771675
Western_solar_photovoltaic_1,414,0.0
ERCOT_onshore_wind_turbine_1,415,0.357709333852215
ERCOT_solar_photovoltaic_1,415,0.0
Eastern_onshore_wind_turbine_1,415,0.4455361754189029
Eastern_solar_photovoltaic_1,415,0.0
Western_onshore_wind_turbine_1,415,0.275082268592975
Western_solar_photovoltaic_1,415,0.0
ERCOT_onshore_wind_turbine_1,416,0.3537866080383866
ERCOT_solar_photovoltaic_1,416,0.0
Eastern_onshore_wind_turbine_1,416,0.48662606898784344
Eastern_solar_photovoltaic_1,416,0.0
Western_onshore_wind_turbine_1,416,0.26252040778632213
Western_solar_photovoltaic_1,416,0.0
ERCOT_onshore_wind_turbine_1,417,0.35633773740842667
ERCOT_solar_photovoltaic_1,417,0.0
Eastern_onshore_wind_turbine_1,417,0.47488810507308066
Eastern_solar_photovoltaic_1,417,0.07858781004070557
Western_onshore_wind_turbine_1,417,0.2616066835151073
Western_solar_photovoltaic_1,417,0.0
ERCOT_onshore_wind_turbine_1,418,0.3615098606241023
ERCOT_solar_photovoltaic_1,418,0.17804144295302016
Eastern_onshore_wind_turbine_1,418,0.5209885301246355
Eastern_solar_photovoltaic_1,418,0.2749747469470828
Western_onshore_wind_turbine_1,418,0.29303984656206217
Western_solar_photovoltaic_1,418,0.000998819192498857
ERCOT_onshore_wind_turbine_1,419,0.3198108708385823
ERCOT_solar_photovoltaic_1,419,0.43994823825503354
Eastern_onshore_wind_turbine_1,419,0.5381620636231966
Eastern_solar_photovoltaic_1,419,0.45141252645861607
Western_onshore_wind_turbine_1,419,0.36452190162132453
Western_solar_photovoltaic_1,419,0.05539651885498633
ERCOT_onshore_wind_turbine_1,420,0.2979956811124395
ERCOT_solar_photovoltaic_1,420,0.607264932885906
Eastern_onshore_wind_turbine_1,420,0.5419897874111586
Eastern_solar_photovoltaic_1,420,0.5522697293080056
Western_onshore_wind_turbine_1,420,0.35292261520233903
Western_solar_photovoltaic_1,420,0.32600831039480216
ERCOT_onshore_wind_turbine_1,421,0.24662676867773436
ERCOT_solar_photovoltaic_1,421,0.7105890100671141
Eastern_onshore_wind_turbine_1,421,0.542754387049171
Eastern_solar_photovoltaic_1,421,0.5959395753052917
Western_onshore_wind_turbine_1,421,0.33362029381157676
Western_solar_photovoltaic_1,421,0.5253543409751874
ERCOT_onshore_wind_turbine_1,422,0.1391286683463455
ERCOT_solar_photovoltaic_1,422,0.7442376677852348
Eastern_onshore_wind_turbine_1,422,0.5246785702123365
Eastern_solar_photovoltaic_1,422,0.6187649246947083
Western_onshore_wind_turbine_1,422,0.32562372792020866
Western_solar_photovoltaic_1,422,0.65043466652401
ERCOT_onshore_wind_turbine_1,423,0.13956319898577357
ERCOT_solar_photovoltaic_1,423,0.7361962248322147
Eastern_onshore_wind_turbine_1,423,0.5354376485946182
Eastern_solar_photovoltaic_1,423,0.60512668385346
Western_onshore_wind_turbine_1,423,0.3033703949472698
Western_solar_photovoltaic_1,423,0.7034335343494375
ERCOT_onshore_wind_turbine_1,424,0.142238904089804
ERCOT_solar_photovoltaic_1,424,0.7191796140939598
Eastern_onshore_wind_turbine_1,424,0.5555623593934922
Eastern_solar_photovoltaic_1,424,0.5136904708276798
Western_onshore_wind_turbine_1,424,0.3447537285058497
Western_solar_photovoltaic_1,424,0.7303598238515334
ERCOT_onshore_wind_turbine_1,425,0.12931583204281574
ERCOT_solar_photovoltaic_1,425,0.6221345637583893
Eastern_onshore_wind_turbine_1,425,0.5240938890955988
Eastern_solar_photovoltaic_1,425,0.3563777991858888
Western_onshore_wind_turbine_1,425,0.3426375251713
Western_solar_photovoltaic_1,425,0.7110974861639319
ERCOT_onshore_wind_turbine_1,426,0.1026191294823754
ERCOT_solar_photovoltaic_1,426,0.4999625838926175
Eastern_onshore_wind_turbine_1,426,0.48549986483276464
Eastern_solar_photovoltaic_1,426,0.1348894131614654
Western_onshore_wind_turbine_1,426,0.3757827929669023
Western_solar_photovoltaic_1,426,0.6402611583390883
ERCOT_onshore_wind_turbine_1,427,0.1422062157477914
ERCOT_solar_photovoltaic_1,427,0.2975443791946309
Eastern_onshore_wind_turbine_1,427,0.4557986764962466
Eastern_solar_photovoltaic_1,427,0.0030482530529172326
Western_onshore_wind_turbine_1,427,0.35622336302082624
Western_solar_photovoltaic_1,427,0.49959092363657587
ERCOT_onshore_wind_turbine_1,428,0.16859517038843908
ERCOT_solar_photovoltaic_1,428,0.0
Eastern_onshore_wind_turbine_1,428,0.4448089307073472
Eastern_solar_photovoltaic_1,428,0.0
Western_onshore_wind_turbine_1,428,0.34513464877308214
Western_solar_photovoltaic_1,428,0.2812273214928364
ERCOT_onshore_wind_turbine_1,429,0.28385135684883694
ERCOT_solar_photovoltaic_1,429,0.0
Eastern_onshore_wind_turbine_1,429,0.4804093233860339
Eastern_solar_photovoltaic_1,429,0.0
Western_onshore_wind_turbine_1,429,0.368789214745539
Western_solar_photovoltaic_1,429,0.00011358269056812987
ERCOT_onshore_wind_turbine_1,430,0.365113232686336
ERCOT_solar_photovoltaic_1,430,0.0
Eastern_onshore_wind_turbine_1,430,0.5099574738231727
Eastern_solar_photovoltaic_1,430,0.0
Western_onshore_wind_turbine_1,430,0.43074080250834534
Western_solar_photovoltaic_1,430,0.0
ERCOT_onshore_wind_turbine_1,431,0.4511838429874746
ERCOT_solar_photovoltaic_1,431,0.0
Eastern_onshore_wind_turbine_1,431,0.5720303899248907
Eastern_solar_photovoltaic_1,431,0.0
Western_onshore_wind_turbine_1,431,0.43075027052108533
Western_solar_photovoltaic_1,431,0.0
ERCOT_onshore_wind_turbine_1,432,0.48665216887191376
ERCOT_solar_photovoltaic_1,432,0.0
Eastern_onshore_wind_turbine_1,432,0.6089733987517526
Eastern_solar_photovoltaic_1,432,0.0
Western_onshore_wind_turbine_1,432,0.39785082102361036
Western_solar_photovoltaic_1,432,0.0
ERCOT_onshore_wind_turbine_1,433,0.5497873077262552
ERCOT_solar_photovoltaic_1,433,0.0
Eastern_onshore_wind_turbine_1,433,0.5671472032154246
Eastern_solar_photovoltaic_1,433,0.0
Western_onshore_wind_turbine_1,433,0.3717210091945634
Western_solar_photovoltaic_1,433,0.0
ERCOT_onshore_wind_turbine_1,434,0.5328615155624384
ERCOT_solar_photovoltaic_1,434,0.0
Eastern_onshore_wind_turbine_1,434,0.5711343497152659
Eastern_solar_photovoltaic_1,434,0.0
Western_onshore_wind_turbine_1,434,0.3749677992062312
Western_solar_photovoltaic_1,434,0.0
ERCOT_onshore_wind_turbine_1,435,0.5063106923058406
ERCOT_solar_photovoltaic_1,435,0.0
Eastern_onshore_wind_turbine_1,435,0.5505034546475036
Eastern_solar_photovoltaic_1,435,0.0
Western_onshore_wind_turbine_1,435,0.36185206933989256
Western_solar_photovoltaic_1,435,0.0
ERCOT_onshore_wind_turbine_1,436,0.5028982423551879
ERCOT_solar_photovoltaic_1,436,0.0
Eastern_onshore_wind_turbine_1,436,0.5282352370261527
Eastern_solar_photovoltaic_1,436,0.0
Western_onshore_wind_turbine_1,436,0.381800800976669
Western_solar_photovoltaic_1,436,0.0
ERCOT_onshore_wind_turbine_1,437,0.49014409397642567
ERCOT_solar_photovoltaic_1,437,0.0
Eastern_onshore_wind_turbine_1,437,0.5022688476309998
Eastern_solar_photovoltaic_1,437,0.0
Western_onshore_wind_turbine_1,437,0.3764447096346952
Western_solar_photovoltaic_1,437,0.0
ERCOT_onshore_wind_turbine_1,438,0.4896787493881743
ERCOT_solar_photovoltaic_1,438,0.0
Eastern_onshore_wind_turbine_1,438,0.4749154759126941
Eastern_solar_photovoltaic_1,438,0.0
Western_onshore_wind_turbine_1,438,0.30912073889872466
Western_solar_photovoltaic_1,438,0.0
ERCOT_onshore_wind_turbine_1,439,0.5292097402649506
ERCOT_solar_photovoltaic_1,439,0.0
Eastern_onshore_wind_turbine_1,439,0.4117814997466928
Eastern_solar_photovoltaic_1,439,0.0
Western_onshore_wind_turbine_1,439,0.30222085512593533
Western_solar_photovoltaic_1,439,0.0
ERCOT_onshore_wind_turbine_1,440,0.5142164880001926
ERCOT_solar_photovoltaic_1,440,0.0
Eastern_onshore_wind_turbine_1,440,0.395626627524926
Eastern_solar_photovoltaic_1,440,0.0
Western_onshore_wind_turbine_1,440,0.2971828826150221
Western_solar_photovoltaic_1,440,0.0
ERCOT_onshore_wind_turbine_1,441,0.5441001019040818
ERCOT_solar_photovoltaic_1,441,0.0
Eastern_onshore_wind_turbine_1,441,0.3754500841904786
Eastern_solar_photovoltaic_1,441,0.17073808208955227
Western_onshore_wind_turbine_1,441,0.2742953581194618
Western_solar_photovoltaic_1,441,0.0
ERCOT_onshore_wind_turbine_1,442,0.18896189068179448
ERCOT_solar_photovoltaic_1,442,0.16529790268456374
Eastern_onshore_wind_turbine_1,442,0.29029509340833753
Eastern_solar_photovoltaic_1,442,0.3925003229308005
Western_onshore_wind_turbine_1,442,0.2759253843832074
Western_solar_photovoltaic_1,442,6.242619953117857e-05
ERCOT_onshore_wind_turbine_1,443,0.19368963346626333
ERCOT_solar_photovoltaic_1,443,0.41415755033557045
Eastern_onshore_wind_turbine_1,443,0.3271714410340819
Eastern_solar_photovoltaic_1,443,0.5643128914518318
Western_onshore_wind_turbine_1,443,0.27725497817361106
Western_solar_photovoltaic_1,443,0.06259206505140501
ERCOT_onshore_wind_turbine_1,444,0.21206172258017922
ERCOT_solar_photovoltaic_1,444,0.5617729026845638
Eastern_onshore_wind_turbine_1,444,0.3533589869394397
Eastern_solar_photovoltaic_1,444,0.6679205834464044
Western_onshore_wind_turbine_1,444,0.26681385040927297
Western_solar_photovoltaic_1,444,0.32113990915368984
ERCOT_onshore_wind_turbine_1,445,0.2724719647427925
ERCOT_solar_photovoltaic_1,445,0.6761395134228187
Eastern_onshore_wind_turbine_1,445,0.37333774256002117
Eastern_solar_photovoltaic_1,445,0.7034995284938942
Western_onshore_wind_turbine_1,445,0.20139053469021845
Western_solar_photovoltaic_1,445,0.4917452524535313
ERCOT_onshore_wind_turbine_1,446,0.20636754194516438
ERCOT_solar_photovoltaic_1,446,0.7176445469798658
Eastern_onshore_wind_turbine_1,446,0.34359764476873367
Eastern_solar_photovoltaic_1,446,0.6985435278154681
Western_onshore_wind_turbine_1,446,0.1677384004793246
Western_solar_photovoltaic_1,446,0.5953199886198949
ERCOT_onshore_wind_turbine_1,447,0.12026402545194861
ERCOT_solar_photovoltaic_1,447,0.7212445469798658
Eastern_onshore_wind_turbine_1,447,0.2992825894931123
Eastern_solar_photovoltaic_1,447,0.6509207781546812
Western_onshore_wind_turbine_1,447,0.16242821933606333
Western_solar_photovoltaic_1,447,0.6363787177442104
ERCOT_onshore_wind_turbine_1,448,0.12230873526603385
ERCOT_solar_photovoltaic_1,448,0.6857076342281878
Eastern_onshore_wind_turbine_1,448,0.24518898397543026
Eastern_solar_photovoltaic_1,448,0.5341738141112619
Western_onshore_wind_turbine_1,448,0.17515907090310345
Western_solar_photovoltaic_1,448,0.6370715336880295
ERCOT_onshore_wind_turbine_1,449,0.13726196931644025
ERCOT_solar_photovoltaic_1,449,0.6198957214765101
Eastern_onshore_wind_turbine_1,449,0.2031989974921538
Eastern_solar_photovoltaic_1,449,0.3609821953867029
Western_onshore_wind_turbine_1,449,0.19291983250667855
Western_solar_photovoltaic_1,449,0.609655642392351
ERCOT_onshore_wind_turbine_1,450,0.15661935736236932
ERCOT_solar_photovoltaic_1,450,0.48253053691275166
Eastern_onshore_wind_turbine_1,450,0.16801605652218696
Eastern_solar_photovoltaic_1,450,0.13931335617367704
Western_onshore_wind_turbine_1,450,0.2772144513670212
Western_solar_photovoltaic_1,450,0.5246118985322582
ERCOT_onshore_wind_turbine_1,451,0.17393708506182448
ERCOT_solar_photovoltaic_1,451,0.2692708053691275
Eastern_onshore_wind_turbine_1,451,0.1380235760667806
Eastern_solar_photovoltaic_1,451,0.002795870420624152
Western_onshore_wind_turbine_1,451,0.29154716887633514
Western_solar_photovoltaic_1,451,0.35799070867903243
ERCOT_onshore_wind_turbine_1,452,0.11826169971194044
ERCOT_solar_photovoltaic_1,452,0.0
Eastern_onshore_wind_turbine_1,452,0.09795337340001303
Eastern_solar_photovoltaic_1,452,0.0
Western_onshore_wind_turbine_1,452,0.28013986052734713
Western_solar_photovoltaic_1,452,0.1596518057406309
ERCOT_onshore_wind_turbine_1,453,0.22400668153770853
ERCOT_solar_photovoltaic_1,453,0.0
Eastern_onshore_wind_turbine_1,453,0.15784409499965316
Eastern_solar_photovoltaic_1,453,0.0
Western_onshore_wind_turbine_1,453,0.36746141391753273
Western_solar_photovoltaic_1,453,0.00017057853731604594
ERCOT_onshore_wind_turbine_1,454,0.30891900832082936
ERCOT_solar_photovoltaic_1,454,0.0
Eastern_onshore_wind_turbine_1,454,0.15145399773389923
Eastern_solar_photovoltaic_1,454,0.0
Western_onshore_wind_turbine_1,454,0.34781027034088813
Western_solar_photovoltaic_1,454,0.0
ERCOT_onshore_wind_turbine_1,455,0.31299303321110195
ERCOT_solar_photovoltaic_1,455,0.0
Eastern_onshore_wind_turbine_1,455,0.16042753459587517
Eastern_solar_photovoltaic_1,455,0.0
Western_onshore_wind_turbine_1,455,0.3776601800170286
Western_solar_photovoltaic_1,455,0.0
ERCOT_onshore_wind_turbine_1,456,0.31001699350862977
ERCOT_solar_photovoltaic_1,456,0.0
Eastern_onshore_wind_turbine_1,456,0.16011095884651688
Eastern_solar_photovoltaic_1,456,0.0
Western_onshore_wind_turbine_1,456,0.39219883907937236
Western_solar_photovoltaic_1,456,0.0
ERCOT_onshore_wind_turbine_1,457,0.3820419154757797
ERCOT_solar_photovoltaic_1,457,0.0
Eastern_onshore_wind_turbine_1,457,0.15808032465362085
Eastern_solar_photovoltaic_1,457,0.0
Western_onshore_wind_turbine_1,457,0.4117534712743097
Western_solar_photovoltaic_1,457,0.0
ERCOT_onshore_wind_turbine_1,458,0.3945907259261637
ERCOT_solar_photovoltaic_1,458,0.0
Eastern_onshore_wind_turbine_1,458,0.1611932506774128
Eastern_solar_photovoltaic_1,458,0.0
Western_onshore_wind_turbine_1,458,0.40731415539307775
Western_solar_photovoltaic_1,458,0.0
ERCOT_onshore_wind_turbine_1,459,0.3883364475595176
ERCOT_solar_photovoltaic_1,459,0.0
Eastern_onshore_wind_turbine_1,459,0.1616157231236875
Eastern_solar_photovoltaic_1,459,0.0
Western_onshore_wind_turbine_1,459,0.3089592934466774
Western_solar_photovoltaic_1,459,0.0
ERCOT_onshore_wind_turbine_1,460,0.38267268930488585
ERCOT_solar_photovoltaic_1,460,0.0
Eastern_onshore_wind_turbine_1,460,0.16395697813990545
Eastern_solar_photovoltaic_1,460,0.0
Western_onshore_wind_turbine_1,460,0.31656850332689124
Western_solar_photovoltaic_1,460,0.0
ERCOT_onshore_wind_turbine_1,461,0.44059858056440415
ERCOT_solar_photovoltaic_1,461,0.0
Eastern_onshore_wind_turbine_1,461,0.1807750251730582
Eastern_solar_photovoltaic_1,461,0.0
Western_onshore_wind_turbine_1,461,0.3365401785754508
Western_solar_photovoltaic_1,461,0.0
ERCOT_onshore_wind_turbine_1,462,0.45843704815168457
ERCOT_solar_photovoltaic_1,462,0.0
Eastern_onshore_wind_turbine_1,462,0.16617204161385055
Eastern_solar_photovoltaic_1,462,0.0
Western_onshore_wind_turbine_1,462,0.3322666243203186
Western_solar_photovoltaic_1,462,0.0
ERCOT_onshore_wind_turbine_1,463,0.4305166873951872
ERCOT_solar_photovoltaic_1,463,0.0
Eastern_onshore_wind_turbine_1,463,0.16941032379174575
Eastern_solar_photovoltaic_1,463,0.0
Western_onshore_wind_turbine_1,463,0.32912973434423975
Western_solar_photovoltaic_1,463,0.0
ERCOT_onshore_wind_turbine_1,464,0.41430712084861226
ERCOT_solar_photovoltaic_1,464,0.0
Eastern_onshore_wind_turbine_1,464,0.1551439991423292
Eastern_solar_photovoltaic_1,464,0.0
Western_onshore_wind_turbine_1,464,0.3264217822406624
Western_solar_photovoltaic_1,464,0.0
ERCOT_onshore_wind_turbine_1,465,0.4213658994439407
ERCOT_solar_photovoltaic_1,465,0.0
Eastern_onshore_wind_turbine_1,465,0.154496821572943
Eastern_solar_photovoltaic_1,465,0.13044625033921303
Western_onshore_wind_turbine_1,465,0.3108208114281081
Western_solar_photovoltaic_1,465,0.0
ERCOT_onshore_wind_turbine_1,466,0.4619597799834707
ERCOT_solar_photovoltaic_1,466,0.09435713087248324
Eastern_onshore_wind_turbine_1,466,0.19802352918918575
Eastern_solar_photovoltaic_1,466,0.3279444687924017
Western_onshore_wind_turbine_1,466,0.29823288193928255
Western_solar_photovoltaic_1,466,0.0006578761027516512
ERCOT_onshore_wind_turbine_1,467,0.46221835196225536
ERCOT_solar_photovoltaic_1,467,0.3414812080536913
Eastern_onshore_wind_turbine_1,467,0.19602306756049415
Eastern_solar_photovoltaic_1,467,0.4532036099050204
Western_onshore_wind_turbine_1,467,0.3131357083327702
Western_solar_photovoltaic_1,467,0.03892674713795216
ERCOT_onshore_wind_turbine_1,468,0.3935466945364969
ERCOT_solar_photovoltaic_1,468,0.4692920302013423
Eastern_onshore_wind_turbine_1,468,0.14114068996251894
Eastern_solar_photovoltaic_1,468,0.5207699945725917
Western_onshore_wind_turbine_1,468,0.256716324517184
Western_solar_photovoltaic_1,468,0.27768442919531966
ERCOT_onshore_wind_turbine_1,469,0.359673492902822
ERCOT_solar_photovoltaic_1,469,0.6353762583892617
Eastern_onshore_wind_turbine_1,469,0.13934553706378086
Eastern_solar_photovoltaic_1,469,0.5699363514246947
Western_onshore_wind_turbine_1,469,0.2948775848165817
Western_solar_photovoltaic_1,469,0.484378897199716
ERCOT_onshore_wind_turbine_1,470,0.414303533343497
ERCOT_solar_photovoltaic_1,470,0.6781954697986576
Eastern_onshore_wind_turbine_1,470,0.13938601008604037
Eastern_solar_photovoltaic_1,470,0.5733449308005427
Western_onshore_wind_turbine_1,470,0.29743548488821014
Western_solar_photovoltaic_1,470,0.6000441304918733
ERCOT_onshore_wind_turbine_1,471,0.3516811577748001
ERCOT_solar_photovoltaic_1,471,0.6425797818791946
Eastern_onshore_wind_turbine_1,471,0.1459443007986008
Eastern_solar_photovoltaic_1,471,0.46342058819538673
Western_onshore_wind_turbine_1,471,0.19269336739060902
Western_solar_photovoltaic_1,471,0.6139620969546061
ERCOT_onshore_wind_turbine_1,472,0.3443827657730668
ERCOT_solar_photovoltaic_1,472,0.643632634228188
Eastern_onshore_wind_turbine_1,472,0.1604201504287303
Eastern_solar_photovoltaic_1,472,0.37952682903663504
Western_onshore_wind_turbine_1,472,0.20689335702926853
Western_solar_photovoltaic_1,472,0.6092079631556936
ERCOT_onshore_wind_turbine_1,473,0.38077231097595227
ERCOT_solar_photovoltaic_1,473,0.618028187919463
Eastern_onshore_wind_turbine_1,473,0.23322411757657552
Eastern_solar_photovoltaic_1,473,0.23888264586160107
Western_onshore_wind_turbine_1,473,0.24919575905828928
Western_solar_photovoltaic_1,473,0.5522735825933023
ERCOT_onshore_wind_turbine_1,474,0.47999695772184203
ERCOT_solar_photovoltaic_1,474,0.5070486577181208
Eastern_onshore_wind_turbine_1,474,0.27710087322658694
Eastern_solar_photovoltaic_1,474,0.07483680189959294
Western_onshore_wind_turbine_1,474,0.28243545515566787
Western_solar_photovoltaic_1,474,0.5138452864965811
ERCOT_onshore_wind_turbine_1,475,0.47103704775048744
ERCOT_solar_photovoltaic_1,475,0.28308875838926173
Eastern_onshore_wind_turbine_1,475,0.3135102159522563
