GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_ccs_capture_efficiency,gen_ccs_energy_load,gen_storage_energy_to_power_ratio,gen_type,gen_capacity_limit_mw
NYCW_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,NYCW,50,FALSE,FALSE,9.72,5,0,NYCW_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
NYCW_battery_moderate_0,Battery_*_Moderate,Electricity,NYCW,15,FALSE,FALSE,.,0.15,0,NYCW_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
NYCW_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,NYCW,40,FALSE,FALSE,10.443,2.84,0,NYCW_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
NYCW_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,NYCW,50,FALSE,FALSE,9.72,5,0,NYCW_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
NYCW_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,NYCW,40,FALSE,FALSE,6.36,2,0,NYCW_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
NYCW_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,NYCW,30,TRUE,FALSE,.,0,0,NYCW_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,4.5
NYCW_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,Wind,NYCW,30,TRUE,FALSE,.,0,0,NYCW_offshorewind_class3_moderate_fixed_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,2262.50002
NYCW_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,Wind,NYCW,30,TRUE,FALSE,.,0,0,NYCW_offshorewind_class3_moderate_fixed_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,2170.000006
NYCW_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,NYCW,30,TRUE,FALSE,.,0,0,NYCW_offshorewind_class3_moderate_fixed_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,832.499994
NYCW_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,NYCW,30,TRUE,FALSE,.,0,0,NYCW_offshorewind_class3_moderate_fixed_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,783.749998
NYCW_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,NYCW,30,TRUE,FALSE,.,0,0,NYCW_offshorewind_class12_moderate_floating_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3134.000004
NYCW_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,NYCW,30,TRUE,FALSE,.,0,0,NYCW_offshorewind_class12_moderate_floating_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3102.000004
NYCW_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,NYCW,30,TRUE,FALSE,.,0,0,NYCW_offshorewind_class12_moderate_floating_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,1352
NYCW_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,NYCW,30,TRUE,FALSE,.,0,0,NYCW_offshorewind_class12_moderate_floating_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,1272
NYUP_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,NYUP,40,FALSE,FALSE,6.36,2,0,NYUP_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
NYUP_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,NYUP,50,FALSE,FALSE,9.72,5,0,NYUP_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
NYUP_battery_moderate_0,Battery_*_Moderate,Electricity,NYUP,15,FALSE,FALSE,.,0.15,0,NYUP_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
NYUP_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,NYUP,40,FALSE,FALSE,10.443,2.84,0,NYUP_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
NYUP_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,NYUP,50,FALSE,FALSE,9.72,5,0,NYUP_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
NYUP_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,NYUP,40,FALSE,FALSE,6.36,2,0,NYUP_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
NYUP_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,NYUP,30,TRUE,FALSE,.,0,0,NYUP_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,10304.00998
NYUP_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,NYUP,30,TRUE,FALSE,.,0,0,NYUP_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,10237.38754
NYUP_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,NYUP,30,TRUE,FALSE,.,0,0,NYUP_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,195533.7534
NYUP_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,NYUP,30,TRUE,FALSE,.,0,0,NYUP_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,195520.2192
PJMC_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,PJMC,40,FALSE,FALSE,7.16,10.91259988,0,PJMC_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
PJMC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,PJMC,40,FALSE,FALSE,6.36,2,0,PJMC_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
PJMC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,PJMC,50,FALSE,FALSE,9.72,5,0,PJMC_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
PJMC_battery_moderate_0,Battery_*_Moderate,Electricity,PJMC,15,FALSE,FALSE,.,0.15,0,PJMC_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
PJMC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,PJMC,40,FALSE,FALSE,10.443,2.84,0,PJMC_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
PJMC_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,PJMC,50,FALSE,FALSE,9.72,5,0,PJMC_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
PJMC_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,PJMC,40,FALSE,FALSE,6.36,2,0,PJMC_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
PJMC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,PJMC,30,TRUE,FALSE,.,0,0,PJMC_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,10841.47874
PJMC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,PJMC,30,TRUE,FALSE,.,0,0,PJMC_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,10811.77879
PJMC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,PJMC,30,TRUE,FALSE,.,0,0,PJMC_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,274147.6174
PJMC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,PJMC,30,TRUE,FALSE,.,0,0,PJMC_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,273933.1899
PJMD_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,PJMD,40,FALSE,FALSE,6.36,2,0,PJMD_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
PJMD_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,PJMD,50,FALSE,FALSE,9.72,5,0,PJMD_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
PJMD_battery_moderate_0,Battery_*_Moderate,Electricity,PJMD,15,FALSE,FALSE,.,0.15,0,PJMD_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
PJMD_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,PJMD,40,FALSE,FALSE,10.443,2.84,0,PJMD_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
PJMD_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,PJMD,50,FALSE,FALSE,9.72,5,0,PJMD_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
PJMD_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,PJMD,40,FALSE,FALSE,6.36,2,0,PJMD_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
PJMD_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,PJMD,30,TRUE,FALSE,.,0,0,PJMD_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,5213.531252
PJMD_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,PJMD,30,TRUE,FALSE,.,0,0,PJMD_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,5200.031224
PJMD_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,PJMD,30,TRUE,FALSE,.,0,0,PJMD_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,152933.9591
PJMD_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,PJMD,30,TRUE,FALSE,.,0,0,PJMD_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,152815.3652
PJMD_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,Wind,PJMD,30,TRUE,FALSE,.,0,0,PJMD_offshorewind_class3_moderate_fixed_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,2411.840992
PJMD_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,Wind,PJMD,30,TRUE,FALSE,.,0,0,PJMD_offshorewind_class3_moderate_fixed_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,2389.808644
PJMD_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,PJMD,30,TRUE,FALSE,.,0,0,PJMD_offshorewind_class3_moderate_fixed_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,11685.19883
PJMD_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,PJMD,30,TRUE,FALSE,.,0,0,PJMD_offshorewind_class3_moderate_fixed_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,11636.76604
PJMD_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,PJMD,30,TRUE,FALSE,.,0,0,PJMD_offshorewind_class12_moderate_floating_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,23211.99994
PJMD_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,PJMD,30,TRUE,FALSE,.,0,0,PJMD_offshorewind_class12_moderate_floating_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,23006.17723
PJME_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,PJME,40,FALSE,FALSE,6.36,2,0,PJME_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
PJME_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,PJME,50,FALSE,FALSE,9.72,5,0,PJME_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
PJME_battery_moderate_0,Battery_*_Moderate,Electricity,PJME,15,FALSE,FALSE,.,0.15,0,PJME_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
PJME_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,PJME,40,FALSE,FALSE,10.443,2.84,0,PJME_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
PJME_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,PJME,50,FALSE,FALSE,9.72,5,0,PJME_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
PJME_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,PJME,40,FALSE,FALSE,6.36,2,0,PJME_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
PJME_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,2924.201265
PJME_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,2916.337494
PJME_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,PJME,30,TRUE,FALSE,.,0,0,PJME_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,84937.91067
PJME_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,PJME,30,TRUE,FALSE,.,0,0,PJME_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,84933.01953
PJME_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_offshorewind_class3_moderate_fixed_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,14183.75006
PJME_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_offshorewind_class3_moderate_fixed_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,14085.40463
PJME_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_offshorewind_class3_moderate_fixed_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,9821.913565
PJME_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_offshorewind_class3_moderate_fixed_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,9705.022563
PJME_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_offshorewind_class12_moderate_floating_1_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3731.999996
PJME_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_offshorewind_class12_moderate_floating_1_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,3600
PJME_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_offshorewind_class12_moderate_floating_0_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,18426.55429
PJME_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,Wind,PJME,30,TRUE,FALSE,.,0,0,PJME_offshorewind_class12_moderate_floating_0_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,18191.04084
PJMW_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,PJMW,40,FALSE,FALSE,7.16,10.91259988,0,PJMW_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
PJMW_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,PJMW,40,FALSE,FALSE,6.36,2,0,PJMW_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
PJMW_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,PJMW,50,FALSE,FALSE,9.72,5,0,PJMW_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
PJMW_battery_moderate_0,Battery_*_Moderate,Electricity,PJMW,15,FALSE,FALSE,.,0.15,0,PJMW_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
PJMW_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,PJMW,40,FALSE,FALSE,10.443,2.84,0,PJMW_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
PJMW_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,PJMW,50,FALSE,FALSE,9.72,5,0,PJMW_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
PJMW_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,PJMW,40,FALSE,FALSE,6.36,2,0,PJMW_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
PJMW_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,PJMW,30,TRUE,FALSE,.,0,0,PJMW_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,10898.88751
PJMW_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,PJMW,30,TRUE,FALSE,.,0,0,PJMW_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,10874.95874
PJMW_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,PJMW,30,TRUE,FALSE,.,0,0,PJMW_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,292272.8887
PJMW_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,PJMW,30,TRUE,FALSE,.,0,0,PJMW_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,292235.4231
RMRG_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,RMRG,40,FALSE,FALSE,7.16,10.57353212,0,RMRG_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
RMRG_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,RMRG,40,FALSE,FALSE,6.36,2,0,RMRG_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
RMRG_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,RMRG,50,FALSE,FALSE,9.72,5,0,RMRG_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
RMRG_battery_moderate_0,Battery_*_Moderate,Electricity,RMRG,15,FALSE,FALSE,.,0.15,0,RMRG_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
RMRG_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,RMRG,40,FALSE,FALSE,10.443,2.84,0,RMRG_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
RMRG_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,RMRG,50,FALSE,FALSE,9.72,5,0,RMRG_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
RMRG_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,RMRG,40,FALSE,FALSE,6.36,2,0,RMRG_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
RMRG_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,RMRG,30,TRUE,FALSE,.,0,0,RMRG_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,376322.2529
RMRG_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,RMRG,30,TRUE,FALSE,.,0,0,RMRG_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,376171.1885
RMRG_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,RMRG,30,TRUE,FALSE,.,0,0,RMRG_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2446337.042
RMRG_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,RMRG,30,TRUE,FALSE,.,0,0,RMRG_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,2446212.825
SPPC_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SPPC,40,FALSE,FALSE,7.16,10.57353212,0,SPPC_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
SPPC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SPPC,40,FALSE,FALSE,6.36,2,0,SPPC_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
SPPC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,Naturalgas,SPPC,50,FALSE,FALSE,9.72,5,0,SPPC_naturalgas_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
SPPC_battery_moderate_0,Battery_*_Moderate,Electricity,SPPC,15,FALSE,FALSE,.,0.15,0,SPPC_battery_moderate_0,0,0,0,FALSE,0.8464,1,1,.,.,.,.,.,.,Storage,.
SPPC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,Uranium,SPPC,40,FALSE,FALSE,10.443,2.84,0,SPPC_nuclear_nuclear_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Nuclear,.
SPPC_hydrogen_ctavgcf_moderate_0,Hydrogen_CTAvgCF_Moderate,Hydrogen,SPPC,50,FALSE,FALSE,9.72,5,0,SPPC_hydrogen_ctavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
SPPC_hydrogen_ccavgcf_moderate_0,Hydrogen_CCAvgCF_Moderate,Hydrogen,SPPC,40,FALSE,FALSE,6.36,2,0,SPPC_hydrogen_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Hydrogen,.
SPPC_landbasedwind_class3_moderate_1,LandbasedWind_Class3_Moderate,Wind,SPPC,30,TRUE,FALSE,.,0,0,SPPC_landbasedwind_class3_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,55874.64373
SPPC_landbasedwind_class3_moderate_2,LandbasedWind_Class3_Moderate,Wind,SPPC,30,TRUE,FALSE,.,0,0,SPPC_landbasedwind_class3_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Wind,55809.77619
SPPC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate,Solar,SPPC,30,TRUE,FALSE,.,0,0,SPPC_utilitypv_class1_moderate_1,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,676127.9125
SPPC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,Solar,SPPC,30,TRUE,FALSE,.,0,0,SPPC_utilitypv_class1_moderate_2,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Solar,675992.7414
SPPN_naturalgas_ccccsavgcf_conservative_0,NaturalGas_CCCCSAvgCF_Conservative,Naturalgas,SPPN,40,FALSE,FALSE,7.16,13.04738063,0,SPPN_naturalgas_ccccsavgcf_conservative_0,0,0,0,FALSE,.,.,1,.,.,.,0.9,0,.,Naturalgas,.
SPPN_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,Naturalgas,SPPN,40,FALSE,FALSE,6.36,2,0,SPPN_naturalgas_ccavgcf_moderate_0,0,0,0,FALSE,.,.,1,.,.,.,.,.,.,Naturalgas,.
